,Open,High,Low,Close,V,J,C,IZ,score,FX_EWI,grade,sigma_hat,RV_fwd,Y
2020-09-24,1168.050048828125,1177.4200439453125,1167.280029296875,1168.5,0.7022668793518615,0.0,0.6573705179282868,0,0.5009780906096802,71.86503040760185,경계,0.055970144116264414,0.01601363006823619,0.0
2020-09-27,1173.4100341796875,1174.72998046875,1166.3399658203125,1173.43994140625,0.6781206131739923,0.0,0.6533864541832669,0,0.49003374640811104,70.0995363368927,경계,0.05441904927152366,0.016848195711410427,0.0
2020-09-28,1166.77001953125,1170.530029296875,1165.1800537109375,1166.4100341796875,0.7595985529585395,0.0,0.5179282868525896,0,0.4767318587892086,67.94346014882929,경계,0.055252526254349746,0.01607763762187821,0.0
2020-09-29,1168.72998046875,1170.699951171875,1163.0999755859375,1167.8599853515625,0.6993382529067627,0.0,0.4581673306772908,0,0.4326126217456302,60.378358550959234,경계,0.05844315109143608,0.016082106199308617,0.0
2020-09-30,1163.800048828125,1164.800048828125,1160.1500244140625,1163.780029296875,0.6180935575438913,0.0,0.46613545816733065,0,0.4029985569594418,55.03450533550775,주의,0.05686827991245852,0.01575702029872131,0.0
2020-10-01,1161.97998046875,1167.6800537109375,1160.02001953125,1161.97998046875,0.5237124683422055,0.0,0.50199203187251,0,0.3775697391291935,50.354398896107156,주의,0.05679035113276365,0.015795928579661993,0.0
2020-10-04,1165.4100341796875,1165.4100341796875,1155.510009765625,1165.3599853515625,0.517950857892266,0.0,0.4900398406374502,0,0.37124691383486,49.22983801383345,주의,0.055388300879788,0.015739745775618968,0.0
2020-10-05,1156.739990234375,1162.43994140625,1155.5,1156.0899658203125,0.5767362715854387,0.0,0.4302788844621514,1,0.3744591051477074,49.814155916428625,주의,0.054875821870272165,0.014050714108687306,0.0
2020-10-06,1163.8199462890625,1165.77001953125,1155.1400146484375,1163.8900146484375,0.7197770268960467,0.0,0.7330677290836654,0,0.5334763650832792,76.35925547759068,경계,0.06160420907168608,0.0123685513771094,0.0
2020-10-07,1156.489990234375,1158.8499755859375,1149.7900390625,1156.5,0.7764511893007707,0.0,0.796812749003984,1,0.5775138098679155,81.6213952883188,심각,0.06519996562954776,0.011165315793447187,0.0
2020-10-08,1150.3599853515625,1151.22998046875,1140.72998046875,1150.3599853515625,0.8146432425252941,0.0,0.8007968127490039,1,0.5940426236181544,83.2825745682208,심각,0.06789277781065672,0.0099913748454151,0.0
2020-10-11,1142.6400146484375,1151.25,1142.6099853515625,1142.6500244140625,0.7463063333313988,0.0,0.8167330677290837,1,0.5722486132090423,80.78565701789057,심각,0.06900234355800569,0.009302086232798584,0.0
2020-10-12,1147.3800048828125,1151.2900390625,1144.0,1146.4000244140625,0.7623025502214099,0.0,0.8326693227091634,1,0.5839846408814832,81.92304301427258,심각,0.07182903329714584,0.009358934926243175,0.0
2020-10-13,1147.75,1149.1199951171875,1141.6400146484375,1147.8900146484375,0.609095409952263,0.0,0.848605577689243,1,0.5284470446231745,74.98751585393214,경계,0.07079662854886197,0.009747325576956251,0.0
2020-10-14,1145.5,1148.6500244140625,1141.2900390625,1146.31005859375,0.5408346086545052,0.0,0.8645418326693227,1,0.5066832939799965,71.77553474702096,경계,0.06882544000516998,0.01099001315909825,0.0
2020-10-15,1145.0,1147.3699951171875,1139.3299560546875,1144.1300048828125,0.43015706066820486,0.0,0.7529880478087649,1,0.42504636555055636,58.322810242536036,주의,0.0669433245124384,0.011580496464480705,0.0
2020-10-18,1141.2099609375,1143.3900146484375,1136.530029296875,1141.1800537109375,0.2654111759661242,0.0,0.749003984063745,1,0.3582009682008067,46.224813684534126,주의,0.0653246897578336,0.01250426833012999,0.0
2020-10-19,1139.81005859375,1140.9100341796875,1136.739990234375,1137.0,0.17538931493552873,0.0,0.7370517928286853,0,0.31837707942259796,39.19197499639665,정상,0.06412527520241264,0.012339194539902773,0.0
2020-10-20,1137.6099853515625,1137.68994140625,1129.5999755859375,1136.0,0.1891787798751318,0.0,0.7529880478087649,0,0.32923572378945504,41.179431028762515,주의,0.06378823142394435,0.012411355382019148,0.0
2020-10-21,1133.2900390625,1136.010009765625,1131.3699951171875,1132.030029296875,0.18138840108578771,0.0,0.7450199203187251,0,0.32345030126211205,40.219246623701785,주의,0.06193955343701253,0.01191883442777176,0.0
2020-10-22,1134.06005859375,1136.4100341796875,1124.9000244140625,1134.1500244140625,0.2983663781162599,0.0,0.5976095617529881,0,0.3202308217701234,39.701890225404775,정상,0.06157616312045257,0.013357264433203455,0.0
2020-10-26,1127.5999755859375,1133.199951171875,1126.56005859375,1127.760009765625,0.38838628798118313,0.0,0.5697211155378487,0,0.3466137197402266,44.47451678909211,주의,0.06014195989902605,0.012175093667078744,0.0
2020-10-27,1130.280029296875,1131.6400146484375,1124.1099853515625,1131.6400146484375,0.49285237728024944,0.0,0.6175298804780877,0,0.4042766879955986,55.02870608350353,주의,0.06231148157532175,0.011885373555792325,0.0
2020-10-28,1128.010009765625,1138.25,1126.0999755859375,1128.22998046875,0.5634824198177442,0.0,0.4063745019920319,0,0.3611253724067765,47.193786121988786,주의,0.061871760969938565,0.011730742045847266,0.0
2020-10-29,1134.0899658203125,1135.280029296875,1129.5999755859375,1134.1800537109375,0.6342285580773284,0.0,0.4063745019920319,0,0.38925335508829795,52.29842363908171,주의,0.06112394890253491,0.011279384417071136,0.0
2020-10-30,1131.0699462890625,1136.550048828125,1125.3199462890625,1129.52001953125,0.585475630621967,0.0,0.5657370517928287,0,0.4236305212135435,58.46412971073174,주의,0.0626920711260172,0.010951471592429369,0.0
2020-11-02,1134.7900390625,1136.0799560546875,1131.3499755859375,1135.6099853515625,0.5387274821273719,0.0,0.6215139442231076,0,0.4238602090174733,58.4492761273939,주의,0.06285523757116285,0.011507128880224296,0.0
2020-11-03,1132.239990234375,1136.6800537109375,1129.280029296875,1132.1400146484375,0.5682937960686459,0.0,0.6374501992031872,0,0.4409915764813802,61.424871228866664,경계,0.06442756437316759,0.011194863013920787,0.0
2020-11-04,1128.9100341796875,1147.0899658203125,1126.6500244140625,1130.3299560546875,0.7541905731610051,0.0,0.3187250996015936,0,0.4073806229296119,55.41157588728173,주의,0.06358820489970989,0.011127807570636127,0.0
2020-11-05,1130.31005859375,1133.6700439453125,1120.989990234375,1129.739990234375,0.768361736435097,0.0,0.21912350597609562,0,0.37941440324926357,50.315443193223444,주의,0.06196420712346871,0.011148731554592261,0.0
2020-11-06,1123.18994140625,1126.8199462890625,1118.02001953125,1122.6300048828125,0.790965018322351,0.0,0.1952191235059761,0,0.3803371212386134,50.41209162986373,주의,0.06011081739673848,0.011812761328141104,0.0
2020-11-09,1120.8800048828125,1121.1500244140625,1108.75,1121.1500244140625,0.8227807014857477,0.0,0.21912350597609562,0,0.40105085923325723,54.13412491953268,주의,0.06323900763742549,0.0117421697235245,0.0
2020-11-10,1117.9300537109375,1119.260009765625,1112.25,1118.68994140625,0.8331882339272302,0.0,0.16334661354581673,0,0.386372492757608,51.41827722691048,주의,0.06152669611532594,0.011554520383316004,0.0
2020-11-11,1115.2099609375,1116.0799560546875,1107.4300537109375,1116.0799560546875,0.5898495335811722,0.0,0.21115537848605578,0,0.30575162898540054,37.026581832147976,정상,0.06026077558065183,0.011715176608530532,0.0
2020-11-12,1110.5999755859375,1115.510009765625,1109.2900390625,1111.449951171875,0.4623229221695874,0.0,0.24701195219123506,0,0.26714447099940924,30.84545371335452,정상,0.05912675766288068,0.011924566924768553,0.0
2020-11-13,1114.1700439453125,1116.6500244140625,1106.47998046875,1114.9100341796875,0.5384018786866835,0.0,0.27091633466135456,0,0.3054568598455239,37.23724270837806,정상,0.059560966299343224,0.011552989415457704,0.0
2020-11-16,1107.219970703125,1109.489990234375,1104.25,1107.760009765625,0.3720312764747332,0.0,0.32669322709163345,1,0.25812581303893894,29.694482622387152,정상,0.05899779252941517,0.009660115262475911,0.0
2020-11-17,1106.1400146484375,1107.469970703125,1103.3199462890625,1106.0899658203125,0.3356544544073263,0.0,0.4342629482071713,1,0.27995131982219956,33.24338089047631,정상,0.062432034692775945,0.01026230432689193,0.0
2020-11-18,1104.72998046875,1107.1300048828125,1101.1400146484375,1104.949951171875,0.27635425915353173,0.0,0.4103585657370518,1,0.24831000473137346,28.441493390029986,정상,0.06081373437435864,0.010407044336693608,0.0
2020-11-19,1106.43994140625,1118.4000244140625,1105.9000244140625,1105.9000244140625,0.425869038341206,0.0,0.38645418326693226,1,0.2996915108040229,36.69449817606882,정상,0.059097292239980885,0.012112549338767127,0.0
2020-11-20,1114.8499755859375,1117.239990234375,1111.6300048828125,1114.1400146484375,0.496611770330681,0.0,0.3466135458167331,0,0.31437792414193977,39.27443467570619,정상,0.05739433227684284,0.01207291440966599,0.0
2020-11-23,1113.5799560546875,1116.1700439453125,1109.2900390625,1113.8299560546875,0.38944267911715463,0.0,0.6215139442231076,0,0.3645060102302785,48.22429543657296,주의,0.06268699652545347,0.013919188628260144,0.0
2020-11-24,1112.969970703125,1113.4200439453125,1106.6400146484375,1113.0799560546875,0.431696167562374,0.0,0.4302788844621514,0,0.3167925577650431,39.65504274459742,정상,0.06078693358904906,0.013903187171704025,0.0
2020-11-25,1108.3399658203125,1109.7099609375,1103.5799560546875,1109.7099609375,0.5255869364707079,0.0,0.36254980079681276,1,0.33127425693788093,42.19409968616612,주의,0.05899329025676399,0.01361207085743732,0.0
2020-11-26,1105.050048828125,1107.800048828125,1102.6199951171875,1104.489990234375,0.390714636733468,0.0,0.3904382470119522,1,0.2870584810667362,34.587855800498865,정상,0.05839875680156663,0.012843922369550126,0.0
2020-11-27,1105.0899658203125,1105.8499755859375,1101.969970703125,1105.56005859375,0.1813062726525503,0.0,0.41434262948207173,1,0.2118638629280984,23.389324985641753,정상,0.05951408693678034,0.012807368754278776,0.0
2020-11-30,1103.8499755859375,1107.9000244140625,1102.530029296875,1104.3299560546875,0.17469110325786563,0.0,0.3745019920318725,1,0.19579352029399993,21.480599492534413,정상,0.057823779399425186,0.01362639876847137,0.0
2020-12-01,1106.75,1108.5799560546875,1105.0799560546875,1108.510009765625,0.16388398447204572,0.0,0.32669322709163345,1,0.17536845597762946,19.28005633920936,정상,0.056229115130702466,0.01309957220095736,0.0
2020-12-02,1104.7099609375,1106.280029296875,1098.8699951171875,1106.280029296875,0.21903346554960676,0.0,0.3466135458167331,1,0.2040154656145247,22.769632307190115,정상,0.05646080986749781,0.013417045214547873,0.0
2020-12-03,1099.3199462890625,1100.9300537109375,1089.0799560546875,1099.3800048828125,0.44968266128365464,0.0,0.3107569721115538,1,0.28362316917450736,34.67598920245937,정상,0.0552979762236004,0.012281405124828993,0.0
2020-12-04,1091.3699951171875,1092.4300537109375,1079.4200439453125,1091.3199462890625,0.6620461272795962,0.0,0.41434262948207173,1,0.40300139549065883,56.50273167718508,주의,0.0588751313952209,0.009843986184639724,0.0
2020-12-07,1083.780029296875,1087.550048828125,1079.550048828125,1083.780029296875,0.7263520382176946,0.0,0.4701195219123506,0,0.44738510692445466,64.7112067506916,경계,0.06385144541600433,0.009358909214368433,0.0
2020-12-08,1083.0,1086.3499755859375,1081.489990234375,1083.6800537109375,0.672932176035591,0.0,0.6613545816733067,0,0.4906589168196035,71.7531492299629,경계,0.06752144002053707,0.009717527824612987,0.0
2020-12-09,1085.760009765625,1087.3900146484375,1080.3199462890625,1084.8599853515625,0.7478732043931547,0.0,0.6334661354581673,0,0.5110465968409975,74.67983170801091,경계,0.06546544773145443,0.011132170338657885,0.0
2020-12-10,1086.199951171875,1091.2900390625,1083.1500244140625,1086.3599853515625,0.6671840448489155,0.0,0.6334661354581673,0,0.47896536473304696,69.77591044188577,경계,0.06361200381873151,0.011413888133095764,0.0
2020-12-11,1087.280029296875,1093.81005859375,1084.9200439453125,1086.3699951171875,0.42807590399410844,0.0,0.6374501992031872,0,0.38524229409029903,53.24050743274513,주의,0.06190770404494405,0.012245597489325761,0.0
2020-12-14,1091.5799560546875,1093.81005859375,1088.300048828125,1091.5799560546875,0.2661586527384677,0.0,0.5896414342629482,1,0.30473729758713236,38.334441270575475,정상,0.060021756676756105,0.011296970324154013,0.0
2020-12-15,1093.2099609375,1095.5799560546875,1090.5699462890625,1092.06005859375,0.23967920494624956,0.0,0.49800796812749004,1,0.26329682976862595,31.325237063288746,정상,0.06109453847111741,0.011888121501886399,0.0
2020-12-16,1088.3499755859375,1094.739990234375,1087.7099609375,1088.2099609375,0.3335653778220427,0.0,0.4581673306772908,0,0.2871848521336331,35.337903807683915,정상,0.05925802622032144,0.011558050967824206,0.0
2020-12-17,1093.0699462890625,1094.6500244140625,1089.8499755859375,1091.6500244140625,0.3519126518320144,0.0,0.5298804780876494,1,0.3186719385169959,40.884369564844924,주의,0.05907131462640906,0.012490361518011386,0.0
2020-12-18,1092.3599853515625,1100.219970703125,1092.0400390625,1092.1600341796875,0.4048950156072542,0.0,0.5976095617529881,1,0.36258558125449464,49.01308537180659,주의,0.05857198077788818,0.01258767891142447,0.0
2020-12-21,1098.97998046875,1112.1600341796875,1097.0999755859375,1098.97998046875,0.6369615766391996,0.0,0.2749003984063745,1,0.34598726728279605,45.921459059427605,주의,0.05681667878127797,0.010940930374223563,0.0
2020-12-22,1101.8499755859375,1109.780029296875,1101.8499755859375,1101.8599853515625,0.6894707923342527,0.0,0.4302788844621514,1,0.4192812639996455,59.56749420007673,주의,0.06016946130239433,0.010764984796977451,0.0
2020-12-23,1108.25,1110.6300048828125,1103.8900146484375,1107.97998046875,0.566348180168352,0.0,0.49800796812749004,1,0.3931772657003052,54.81212597788797,주의,0.059217474827330446,0.009232024867766635,0.0
2020-12-24,1105.0,1105.93994140625,1099.3599853515625,1104.800048828125,0.6793659393637049,0.0,0.6254980079681275,1,0.48112072556758834,70.21407647876353,경계,0.06132026471826427,0.008785284824503106,0.0
2020-12-25,1098.9000244140625,1101.6600341796875,1098.9000244140625,1099.9100341796875,0.7017835188277494,0.0,0.46215139442231074,1,0.43492885741133047,62.56330138968331,경계,0.06049352831812601,0.009435437880641792,0.0
2020-12-28,1099.0899658203125,1106.0,1093.300048828125,1099.0899658203125,0.46491633707390173,0.0,0.7051792828685259,1,0.42273806076816245,60.48999242178088,경계,0.06113451402547274,0.009408693272304735,0.0
2020-12-29,1096.4200439453125,1096.4200439453125,1089.969970703125,1095.0,0.389672419342382,0.0,0.7131474103585658,1,0.3955098473293789,55.63652643435964,주의,0.05934302271473426,0.009253178647055571,0.0
2020-12-30,1091.25,1092.6199951171875,1083.6500244140625,1092.6199951171875,0.2922542213580763,0.0,0.7211155378486056,1,0.35946535379009004,48.68328846975988,주의,0.05933342569764688,0.00937811121036859,0.0
2020-12-31,1086.4200439453125,1088.800048828125,1082.0899658203125,1086.4200439453125,0.32448260881111424,0.0,0.7091633466135459,0,0.3682469854933259,50.2513254508137,주의,0.058144762569474526,0.008135686298741151,0.0
2021-01-01,1083.5,1088.5,1083.5,1084.6500244140625,0.40586432842167836,0.0,0.5936254980079682,0,0.36162694918239147,48.81466498175685,주의,0.06056059645873394,0.008221707910879067,0.0
2021-01-04,1084.72998046875,1086.469970703125,1079.219970703125,1084.72998046875,0.350296230880275,0.0,0.3187250996015936,0,0.2467961253963096,28.11520056910875,정상,0.05905700780344691,0.011017450277007016,0.0
2021-01-05,1085.6099853515625,1089.72998046875,1081.6700439453125,1086.6199951171875,0.3819143566990248,0.0,0.21115537848605578,0,0.2230786068515347,24.436983352354975,정상,0.05725861085636462,0.010879784353281156,0.0
2021-01-06,1085.6500244140625,1088.5899658203125,1083.25,1086.449951171875,0.26770971960302464,0.0,0.2549800796812749,0,0.19245618045753626,20.233544179030215,정상,0.055925472892853136,0.011045856472567492,0.0
2021-01-07,1085.25,1096.0,1084.8299560546875,1086.949951171875,0.32984562975820675,0.0,0.22709163346613545,0,0.20775266890448932,22.170482993699725,정상,0.054225172524724106,0.011849648443579454,0.0
2021-01-08,1092.68994140625,1098.68994140625,1088.3599853515625,1093.0699462890625,0.45301045768753656,0.0,0.21912350597609562,1,0.25403377434963115,29.041640334235062,정상,0.052603688827536535,0.01095167317221234,0.0
2021-01-11,1092.8199462890625,1100.4100341796875,1092.1600341796875,1092.8199462890625,0.49685037454008657,0.0,0.3147410358565737,1,0.30372061884104723,37.696339320366356,정상,0.05547760338847649,0.011763446274892836,0.0
2021-01-12,1096.239990234375,1102.9000244140625,1095.3800048828125,1096.449951171875,0.5124867112118552,0.0,0.26294820717131473,1,0.2924651960335908,35.768613631851565,정상,0.05379488559415306,0.011590507220838155,0.0
2021-01-13,1093.3399658203125,1098.4100341796875,1092.25,1093.5400390625,0.5774336723587128,0.0,0.2908366533864542,1,0.3276956323211836,42.38675528274049,주의,0.05372645419495663,0.011301195594521992,0.0
2021-01-14,1097.0899658203125,1102.8699951171875,1093.699951171875,1097.1099853515625,0.46484483857301606,0.0,0.3107569721115538,1,0.2896515047232896,35.45286583772928,정상,0.05310479678575358,0.012318422734580904,0.0
2021-01-15,1095.25,1104.5699462890625,1094.9000244140625,1094.9000244140625,0.48378889286036314,0.0,0.3346613545816733,1,0.30524760714070887,38.38387370359466,정상,0.05302385015210654,0.012895874705139199,0.0
2021-01-18,1102.9599609375,1107.6199951171875,1102.0799560546875,1102.9599609375,0.5935648547114972,0.0,0.3187250996015936,1,0.3435173854737835,45.74860987720151,주의,0.0520029963920891,0.011565760373825097,0.0
2021-01-19,1103.3900146484375,1105.4599609375,1099.6500244140625,1103.0999755859375,0.5706749001320865,0.0,0.4701195219123506,1,0.38548937732415267,54.06414482443015,주의,0.057925862656934904,0.01157553990867876,0.0
2021-01-20,1100.8199462890625,1102.239990234375,1097.0799560546875,1100.989990234375,0.5631071034487068,0.0,0.4302788844621514,1,0.3690402792620189,51.013497195023426,주의,0.05616337647388708,0.011786630882940484,0.0
2021-01-21,1097.699951171875,1101.300048828125,1096.25,1096.25,0.5460664589601503,0.0,0.2908366533864542,1,0.31522433060850213,40.663983690655066,주의,0.05495899568561503,0.010976357035940956,0.0
2021-01-22,1099.1800537109375,1106.3299560546875,1099.1800537109375,1099.9000244140625,0.4363787247040209,0.0,0.3904382470119522,1,0.30521408230804037,38.91420816080836,정상,0.05586339919423404,0.011753157901509038,0.0
2021-01-25,1104.6400146484375,1105.2900390625,1099.56005859375,1104.6400146484375,0.3364613528606483,0.0,0.40239043824701193,1,0.26951996283515334,32.532729020294305,정상,0.05568248507641387,0.011126726062956218,0.0
2021-01-26,1101.1800537109375,1107.6800537109375,1099.97998046875,1101.72998046875,0.4271070722149207,0.0,0.5378486055776892,1,0.3512565583044299,48.265364362959296,주의,0.05651640018861423,0.010819550807420579,0.0
2021-01-27,1101.9100341796875,1108.9100341796875,1100.1099853515625,1101.0,0.5196463092340111,0.0,0.4342629482071713,1,0.35310470788582127,48.73975162417631,주의,0.05574644393535704,0.012204886694875475,0.0
2021-01-28,1107.52001953125,1120.93994140625,1107.5,1107.5,0.741807703811459,0.0,0.3426294820717131,1,0.4105214424552544,60.281860887188046,경계,0.05410959478701036,0.011995165569042248,0.0
2021-01-29,1112.31005859375,1121.3299560546875,1112.2900390625,1112.2900390625,0.7648909227653171,0.0,0.3944223107569721,0,0.43717138737892386,65.35998794515466,경계,0.05723700461221775,0.011305035486831224,0.0
2021-02-01,1118.1800537109375,1119.8199462890625,1115.25,1117.4300537109375,0.7553963177432795,0.0,0.5298804780876494,0,0.4790931550841254,72.60774178397126,경계,0.05797527728861103,0.01037472524307279,0.0
2021-02-02,1116.25,1119.06005859375,1113.300048828125,1116.8800048828125,0.6822835475973036,0.0,0.7330677290836654,0,0.518569319097032,78.41274570515317,경계,0.05899882588284912,0.010413569845955976,0.0
2021-02-03,1113.0899658203125,1116.2099609375,1110.949951171875,1113.6099853515625,0.6815845122764972,0.0,0.7051792828685259,0,0.5088832388607606,76.94218459700566,경계,0.057233514824098934,0.01069798887805996,0.0
2021-02-04,1112.699951171875,1120.6099853515625,1112.3299560546875,1113.1500244140625,0.4531295959425234,0.0,0.8286852589641435,0,0.459716432736136,69.13937435725612,경계,0.05664914371215272,0.010828713235006608,0.0
2021-02-05,1119.27001953125,1127.3499755859375,1115.9300537109375,1119.1300048828125,0.46341998029574594,0.0,0.8247011952191236,0,0.46246376886620577,69.55059043802423,경계,0.05494686953941728,0.009530889178109025,0.0
2021-02-08,1116.8499755859375,1121.0699462890625,1116.050048828125,1116.8499755859375,0.4272977067876975,0.0,0.7649402390438247,0,0.4279415785207362,63.28300802008182,경계,0.0572017067993534,0.009536015649652198,0.0
2021-02-09,1115.8499755859375,1118.1300048828125,1110.0400390625,1116.3299560546875,0.4778406395825851,0.0,0.7888446215139442,0,0.45610109046524994,68.27133242969148,경계,0.056023205911175156,0.0112986699489797,0.0
2021-02-10,1110.25,1113.5699462890625,1102.7099609375,1110.0,0.5906820813442585,0.0,0.6135458167330677,1,0.4418288138901979,65.81770368123662,경계,0.05434669350233433,0.009839981508842395,0.0
2021-02-11,1105.9000244140625,1107.050048828125,1100.81005859375,1103.97998046875,0.5503256705343674,0.0,0.8366533864541833,1,0.5010486981729068,75.60600880971953,경계,0.05714252172572049,0.00841677146674762,0.0
2021-02-12,1102.2099609375,1106.3599853515625,1101.2099609375,1102.219970703125,0.27674136248361636,0.0,0.900398406374502,1,0.4137785583186192,60.74838034061888,경계,0.059300177918068006,0.013526420972379539,0.0
2021-02-15,1103.5,1105.3499755859375,1100.25,1103.3699951171875,0.34402588323681116,0.0,0.8884462151394422,1,0.43649817073155606,65.17821381541354,경계,0.05782742283004592,0.014006292871497517,0.0
2021-02-16,1100.949951171875,1107.5999755859375,1096.0,1102.239990234375,0.3755850275810643,0.0,0.4940239043824701,1,0.3159876534082444,41.42471022104546,주의,0.056212214028645735,0.023873896245598367,1.0
2021-02-17,1107.300048828125,1110.22998046875,1104.030029296875,1106.4599609375,0.3345025121355673,0.0,0.5577689243027888,1,0.32115798531267237,42.540448849996416,주의,0.05464521272828379,0.031048382780231015,1.0
2021-02-18,1105.0699462890625,1109.1700439453125,1101.6800537109375,1104.550048828125,0.3123162570857941,0.0,0.6772908366533864,1,0.3526575892786268,48.97105514099432,주의,0.05502465424687747,0.031337919321402,1.0
2021-02-19,1106.6800537109375,1110.7099609375,1101.719970703125,1106.219970703125,0.3552416157120424,0.0,0.4860557768924303,1,0.3052112659215114,39.58735403773273,정상,0.053769684678529814,0.031485897981888736,1.0
2021-02-22,1103.93994140625,1115.0999755859375,1102.530029296875,1103.93994140625,0.5647245879991452,0.0,0.36254980079681276,1,0.34683500995521144,48.056963857362355,주의,0.05246156725724004,0.03184301837559952,1.0
2021-02-23,1111.6600341796875,1114.199951171875,1107.760009765625,1110.6700439453125,0.5414400511493496,0.0,0.2948207171314741,0,0.3147289369591544,41.680694073664576,주의,0.05149220767146904,0.03321574516884493,1.0
2021-02-24,1109.02001953125,1113.2099609375,1105.4100341796875,1109.31005859375,0.5679644180022015,0.0,0.6135458167330677,1,0.43279648991082587,65.49720618059693,경계,0.05523506330126213,0.03352096524151254,1.0
2021-02-25,1105.25,1114.3900146484375,1105.25,1107.2099609375,0.7331387232198316,0.0,0.545816733067729,1,0.47561983605001035,72.95317437613343,경계,0.05376388381088083,0.03348137909861394,1.0
2021-02-26,1119.1500244140625,1129.1600341796875,1117.3399658203125,1119.1300048828125,0.8732315574456769,0.18465125258471218,0.22709163346613545,0,0.4727413818026843,72.63747284903579,경계,0.052644234002505806,0.032217302036134904,1.0
2021-03-01,1123.3699951171875,1123.8699951171875,1116.2900390625,1123.3699951171875,0.7794449844253852,0.15117965908547407,0.8844621513944223,0,0.6483443039152044,91.92930519643484,심각,0.06587037138252398,0.03228133917343452,1.0
2021-03-02,1101.4000244140625,1127.75,1101.4000244140625,1101.8299560546875,0.9682916288684147,0.3084266887178349,0.8247011952191236,1,0.7449475225371749,96.08753978774837,심각,0.06553458932119895,0.025976595675789485,1.0
2021-03-03,1124.2900390625,1125.8900146484375,1116.8399658203125,1124.3299560546875,0.9781234302748437,0.43716966770801347,0.9043824701195219,0,0.8098616271324428,97.51123236463997,심각,0.09851205577547492,0.016371382087288507,1.0
2021-03-04,1126.5999755859375,1129.5,1122.550048828125,1129.5,0.9728292556959335,0.357924251265433,0.9362549800796812,0,0.7975040772052578,97.10202859974075,심각,0.1236972063161928,0.01751755465372065,1.0
2021-03-05,1133.0799560546875,1133.3499755859375,1123.56005859375,1133.3499755859375,0.9645755357445703,0.29304359178342076,0.9362549800796812,0,0.777025194470327,96.42118759651561,심각,0.1212484324638628,0.017746248233663584,1.0
2021-03-08,1127.489990234375,1140.3199462890625,1126.199951171875,1127.489990234375,0.9639244719360436,0.2399238005855167,0.9243027888446215,0,0.7586543286074724,95.72769196107431,심각,0.11829701422951543,0.017015717066980324,1.0
2021-03-09,1140.0999755859375,1143.4000244140625,1134.489990234375,1140.22998046875,0.6198239944237702,0.19643299393471167,0.9561752988047809,1,0.6210677837238787,88.57787398473279,심각,0.11645106944150456,0.012948974581182948,0.0
2021-03-10,1134.5,1143.719970703125,1134.3499755859375,1134.9100341796875,0.42019019864470375,0.16082573305352915,0.9561752988047809,0,0.532257241554057,79.7334708605687,경계,0.12106232965058553,0.014036032087283414,0.0
2021-03-11,1135.969970703125,1140.47998046875,1128.5,1136.010009765625,0.4495920250180232,0.13167297353723437,0.952191235059761,0,0.5348758653624968,80.24439266544121,심각,0.11877459828792676,0.014047996731102602,0.0
2021-03-12,1129.550048828125,1138.5400390625,1127.3499755859375,1129.6400146484375,0.45742693922264777,0.10780471278415707,0.9482071713147411,0,0.5303204032820672,79.97436293192439,경계,0.11521783985385341,0.012875689789761453,0.0
2021-03-15,1134.5,1138.0799560546875,1130.050048828125,1134.5,0.35218777440549925,0.08826303368312846,0.952191235059761,0,0.4846426250371519,73.87592057856148,경계,0.1138276251037958,0.01333741270306665,0.0
2021-03-16,1131.530029296875,1135.3599853515625,1127.050048828125,1131.3900146484375,0.20754530154972584,0.07226366003633504,0.9601593625498008,0,0.4255814171486114,63.88274553255443,경계,0.11161534717814439,0.013454321440686158,0.0
2021-03-17,1129.47998046875,1133.8399658203125,1126.25,1129.8399658203125,0.16548653014029005,0.05916448080171986,0.9760956175298805,0,0.4107632694349887,61.159529430732164,경계,0.10874024122836716,0.013397366302799744,0.0
2021-03-18,1121.030029296875,1128.1600341796875,1119.5999755859375,1121.1300048828125,0.17551809797407056,0.048439779922259896,0.9641434262948207,0,0.4078769678034822,60.66156534969237,경계,0.10556227047368726,0.011837967876471952,0.0
2021-03-19,1127.050048828125,1134.3800048828125,1126.1099853515625,1126.1099853515625,0.19035572319767324,0.03965913749468355,0.9760956175298805,0,0.41548092989449287,62.13041452629954,경계,0.10667864115449047,0.011003446306526242,0.0
2021-03-22,1127.47998046875,1133.5899658203125,1125.199951171875,1127.47998046875,0.18059154261343954,0.03247015550744549,0.9721115537848606,0,0.4083492510046193,60.7980102112337,경계,0.10485476386666978,0.010955184223690115,0.0
2021-03-23,1125.219970703125,1130.800048828125,1124.8499755859375,1125.1199951171875,0.1803017258525378,0.026584314871170026,0.9601593625498008,0,0.40264185580354106,59.70768063883709,주의,0.1017703364359905,0.011527667387646514,0.0
2021-03-24,1132.050048828125,1134.97998046875,1129.2099609375,1133.199951171875,0.2116693488374507,0.02176539613453523,0.9601593625498008,0,0.41383601660228997,61.87405443348028,경계,0.09900582389564345,0.010791821567446807,0.0
2021-03-25,1135.030029296875,1137.4100341796875,1131.5,1134.47998046875,0.11379568485618437,0.01781999916826862,1.0,0,0.3873168383368192,56.7253572064726,주의,0.09994118617591977,0.010737441972547694,0.0
2021-03-26,1133.5799560546875,1134.2099609375,1127.7900390625,1134.2099609375,0.10666844125901345,0.011207775676191549,1.0,0,0.38273047742679106,55.84486279684516,주의,0.09699596145978305,0.01088610614537711,0.0
