,Open,High,Low,Close
2020-09-17,1384.3699951171875,1384.3699951171875,1372.530029296875,1384.280029296875
2020-09-20,1377.739990234375,1377.739990234375,1367.469970703125,1377.5799560546875
2020-09-21,1367.7099609375,1368.6500244140625,1358.969970703125,1369.1800537109375
2020-09-22,1359.7900390625,1364.1099853515625,1357.4000244140625,1360.72998046875
2020-09-23,1362.81005859375,1368.5400390625,1361.81005859375,1363.1700439453125
2020-09-24,1364.1300048828125,1368.5999755859375,1363.93994140625,1364.1300048828125
2020-09-27,1364.6099853515625,1365.050048828125,1359.9200439453125,1364.56005859375
2020-09-28,1362.3199462890625,1370.6400146484375,1362.02001953125,1360.449951171875
2020-09-29,1371.199951171875,1372.510009765625,1363.719970703125,1371.199951171875
2020-09-30,1364.6400146484375,1366.6300048828125,1361.2900390625,1363.989990234375
2020-10-01,1364.280029296875,1367.5699462890625,1360.9300537109375,1364.43994140625
2020-10-04,1364.8900146484375,1364.93994140625,1360.9300537109375,1364.8699951171875
2020-10-05,1363.4300537109375,1368.6700439453125,1362.5999755859375,1362.52001953125
2020-10-06,1365.9200439453125,1366.449951171875,1358.06005859375,1365.3900146484375
2020-10-07,1359.949951171875,1361.8699951171875,1350.5400390625,1360.81005859375
2020-10-08,1352.9000244140625,1353.9300537109375,1347.1500244140625,1352.9000244140625
2020-10-11,1350.800048828125,1358.280029296875,1350.800048828125,1351.0699462890625
2020-10-12,1355.3900146484375,1356.699951171875,1346.5400390625,1355.050048828125
2020-10-13,1347.239990234375,1348.97998046875,1340.3399658203125,1347.949951171875
2020-10-14,1344.9200439453125,1346.25,1339.5699462890625,1346.239990234375
2020-10-15,1338.25,1342.6099853515625,1335.6800537109375,1339.4100341796875
2020-10-18,1337.1700439453125,1342.5799560546875,1334.510009765625,1336.8499755859375
2020-10-19,1341.489990234375,1346.969970703125,1338.6500244140625,1339.8900146484375
2020-10-20,1344.8499755859375,1346.25,1338.8499755859375,1346.469970703125
2020-10-21,1342.4100341796875,1344.300048828125,1339.1600341796875,1342.469970703125
2020-10-22,1339.239990234375,1340.2900390625,1331.8399658203125,1340.22998046875
2020-10-26,1336.949951171875,1338.06005859375,1332.4599609375,1337.1600341796875
2020-10-27,1334.449951171875,1335.3399658203125,1328.5799560546875,1336.0
2020-10-28,1328.6300048828125,1333.1099853515625,1326.27001953125,1329.1099853515625
2020-10-29,1331.77001953125,1332.989990234375,1319.739990234375,1332.27001953125
2020-10-30,1319.81005859375,1326.9200439453125,1315.800048828125,1318.030029296875
2020-11-02,1322.5400390625,1322.5400390625,1317.27001953125,1322.6099853515625
2020-11-03,1317.6700439453125,1326.5899658203125,1316.7099609375,1317.6700439453125
2020-11-04,1329.1500244140625,1334.4100341796875,1321.68994140625,1329.1600341796875
2020-11-05,1325.43994140625,1329.739990234375,1321.6199951171875,1325.3599853515625
2020-11-06,1326.97998046875,1332.75,1322.3900146484375,1326.300048828125
2020-11-09,1330.6400146484375,1330.6400146484375,1317.75,1330.8399658203125
2020-11-10,1320.780029296875,1321.219970703125,1314.25,1322.5999755859375
2020-11-11,1317.6199951171875,1317.6199951171875,1307.52001953125,1319.1700439453125
2020-11-12,1308.030029296875,1314.3199462890625,1307.6700439453125,1309.1400146484375
2020-11-13,1315.4599609375,1316.5699462890625,1308.3699951171875,1314.5799560546875
2020-11-16,1309.81005859375,1313.010009765625,1307.06005859375,1310.5799560546875
2020-11-17,1311.280029296875,1313.9000244140625,1308.5999755859375,1311.1800537109375
2020-11-18,1310.5999755859375,1312.1300048828125,1307.6300048828125,1310.5999755859375
2020-11-19,1311.7099609375,1321.6800537109375,1310.800048828125,1309.989990234375
2020-11-20,1322.6800537109375,1324.780029296875,1319.6300048828125,1321.1400146484375
2020-11-23,1320.4300537109375,1323.2900390625,1316.0,1320.8399658203125
2020-11-24,1316.969970703125,1319.1500244140625,1313.5699462890625,1317.68994140625
2020-11-25,1317.8199462890625,1318.8699951171875,1313.719970703125,1319.5699462890625
2020-11-26,1316.75,1318.7099609375,1314.8499755859375,1317.050048828125
2020-11-27,1316.1099853515625,1319.31005859375,1313.6700439453125,1316.43994140625
2020-11-30,1320.510009765625,1326.4300537109375,1320.510009765625,1320.8199462890625
2020-12-01,1320.8199462890625,1333.6300048828125,1319.510009765625,1322.93994140625
2020-12-02,1332.7900390625,1333.5699462890625,1326.1099853515625,1334.0999755859375
2020-12-03,1331.31005859375,1331.7900390625,1321.5899658203125,1331.31005859375
2020-12-04,1325.6600341796875,1325.8399658203125,1312.550048828125,1325.0400390625
2020-12-07,1312.3699951171875,1315.8299560546875,1310.5899658203125,1311.6099853515625
2020-12-08,1311.010009765625,1315.469970703125,1310.3599853515625,1312.2099609375
2020-12-09,1313.6300048828125,1315.6400146484375,1309.8499755859375,1312.6700439453125
2020-12-10,1312.2900390625,1320.9300537109375,1310.050048828125,1311.699951171875
2020-12-11,1318.260009765625,1328.1099853515625,1317.25,1318.739990234375
2020-12-14,1320.989990234375,1327.72998046875,1320.989990234375,1321.27001953125
2020-12-15,1326.0899658203125,1330.3800048828125,1324.5699462890625,1326.0899658203125
2020-12-16,1322.8399658203125,1333.199951171875,1321.3499755859375,1322.27001953125
2020-12-17,1332.8499755859375,1339.81005859375,1331.7900390625,1332.3199462890625
2020-12-18,1339.7900390625,1346.1700439453125,1339.75,1339.72998046875
2020-12-21,1346.1800537109375,1353.3299560546875,1341.010009765625,1346.0699462890625
2020-12-22,1348.760009765625,1354.8599853515625,1346.3299560546875,1347.7900390625
2020-12-23,1349.300048828125,1351.9200439453125,1345.3199462890625,1349.300048828125
2020-12-24,1347.3199462890625,1349.0899658203125,1341.72998046875,1346.0999755859375
2020-12-25,1342.199951171875,1342.199951171875,1342.0899658203125,1342.199951171875
2020-12-28,1342.0899658203125,1342.0899658203125,1336.4100341796875,1342.1500244140625
2020-12-29,1337.52001953125,1340.9200439453125,1333.9000244140625,1337.9300537109375
2020-12-30,1336.219970703125,1337.949951171875,1328.81005859375,1337.2900390625
2020-12-31,1337.0,1337.31005859375,1328.199951171875,1337.0
2021-01-01,1325.1800537109375,1325.1800537109375,1324.5899658203125,1325.1800537109375
2021-01-04,1324.5899658203125,1331.8299560546875,1306.2020263671875,1324.8399658203125
2021-01-05,1328.739990234375,1335.969970703125,1327.25,1329.8599853515625
2021-01-06,1335.77001953125,1339.3499755859375,1332.75,1335.530029296875
2021-01-07,1339.72998046875,1341.800048828125,1336.1700439453125,1340.0999755859375
2021-01-08,1340.3499755859375,1343.5899658203125,1332.760009765625,1340.5999755859375
2021-01-11,1334.050048828125,1336.43994140625,1331.989990234375,1334.27001953125
2021-01-12,1334.1199951171875,1337.3399658203125,1331.9599609375,1333.27001953125
2021-01-13,1333.97998046875,1337.5799560546875,1332.25,1334.1400146484375
2021-01-14,1334.0,1338.3699951171875,1327.699951171875,1333.56005859375
2021-01-15,1330.97998046875,1334.6199951171875,1330.239990234375,1330.469970703125
2021-01-18,1332.4599609375,1335.4300537109375,1331.8299560546875,1332.449951171875
2021-01-19,1332.1600341796875,1337.52001953125,1329.510009765625,1332.050048828125
2021-01-20,1335.9000244140625,1336.719970703125,1328.9599609375,1336.1400146484375
2021-01-21,1328.81005859375,1337.510009765625,1328.739990234375,1327.530029296875
2021-01-22,1337.3399658203125,1346.030029296875,1337.02001953125,1336.8800048828125
2021-01-25,1343.719970703125,1343.719970703125,1335.52001953125,1343.6500244140625
2021-01-26,1336.5999755859375,1340.9000244140625,1335.3699951171875,1337.469970703125
2021-01-27,1339.5899658203125,1342.9599609375,1335.0999755859375,1338.8399658203125
2021-01-28,1342.97998046875,1354.31005859375,1342.97998046875,1340.0400390625
2021-01-29,1348.0999755859375,1355.47998046875,1346.780029296875,1347.989990234375
2021-02-01,1355.9599609375,1355.9599609375,1347.969970703125,1356.31005859375
2021-02-02,1346.5400390625,1348.4000244140625,1339.8900146484375,1346.5400390625
2021-02-03,1339.47998046875,1342.3699951171875,1337.6800537109375,1340.3800048828125
2021-02-04,1338.77001953125,1343.8199462890625,1338.43994140625,1338.6700439453125
2021-02-05,1339.5899658203125,1346.449951171875,1338.68994140625,1338.6400146484375
2021-02-08,1344.72998046875,1348.5699462890625,1343.8299560546875,1344.9599609375
2021-02-09,1344.5899658203125,1348.0,1343.0400390625,1344.5899658203125
2021-02-10,1344.6300048828125,1347.4300537109375,1338.030029296875,1344.800048828125
2021-02-11,1339.4200439453125,1340.4100341796875,1336.0699462890625,1339.4200439453125
2021-02-12,1336.9599609375,1338.989990234375,1334.550048828125,1336.9599609375
2021-02-15,1337.0,1337.0,1334.969970703125,1337.0799560546875
2021-02-16,1335.3699951171875,1340.43994140625,1331.3800048828125,1335.3699951171875
2021-02-17,1338.2099609375,1340.7099609375,1331.2099609375,1337.52001953125
2021-02-18,1330.7900390625,1338.1400146484375,1327.8299560546875,1330.18994140625
2021-02-19,1337.81005859375,1340.6600341796875,1335.25,1337.31005859375
2021-02-22,1337.6500244140625,1350.489990234375,1337.6500244140625,1339.18994140625
2021-02-23,1351.489990234375,1352.010009765625,1348.1600341796875,1352.06005859375
2021-02-24,1346.9599609375,1350.510009765625,1342.989990234375,1347.4200439453125
2021-02-25,1345.22998046875,1361.9000244140625,1344.5400390625,1345.27001953125
2021-02-26,1361.0,1368.18994140625,1358.8499755859375,1359.6500244140625
2021-03-01,1356.9200439453125,1356.9200439453125,1346.4000244140625,1356.8900146484375
2021-03-02,1328.6700439453125,1358.6700439453125,1328.6700439453125,1327.06005859375
2021-03-03,1357.4599609375,1357.8199462890625,1345.449951171875,1358.5400390625
2021-03-04,1358.1199951171875,1358.9599609375,1351.3699951171875,1360.9300537109375
2021-03-05,1355.52001953125,1355.989990234375,1342.989990234375,1357.27001953125
2021-03-08,1343.0899658203125,1354.719970703125,1342.5899658203125,1343.550048828125
2021-03-09,1351.4200439453125,1354.25,1348.1099853515625,1351.4599609375
2021-03-10,1350.5899658203125,1357.9000244140625,1350.300048828125,1350.56005859375
2021-03-11,1355.030029296875,1357.43994140625,1349.050048828125,1354.489990234375
2021-03-12,1353.25,1356.6400146484375,1348.68994140625,1353.2900390625
2021-03-15,1357.0699462890625,1357.0699462890625,1348.1099853515625,1357.0699462890625
2021-03-16,1349.77001953125,1352.4100341796875,1342.68994140625,1349.0
2021-03-17,1344.02001953125,1347.1500244140625,1340.68994140625,1344.3199462890625
2021-03-18,1343.050048828125,1345.3199462890625,1339.0400390625,1342.5799560546875
2021-03-19,1344.0999755859375,1348.1600341796875,1341.8699951171875,1341.760009765625
2021-03-22,1343.030029296875,1344.31005859375,1338.8900146484375,1343.030029296875
2021-03-23,1342.300048828125,1345.8900146484375,1338.8800048828125,1342.300048828125
2021-03-24,1341.219970703125,1342.56005859375,1336.0899658203125,1340.0999755859375
2021-03-25,1340.6300048828125,1340.699951171875,1336.530029296875,1339.7099609375
2021-03-26,1334.8399658203125,1334.8399658203125,1328.550048828125,1334.6700439453125
2021-03-28,1330.4300537109375,1335.6500244140625,1330.4300537109375,1330.969970703125
2021-03-29,1330.52001953125,1333.1700439453125,1328.199951171875,1331.27001953125
2021-03-30,1327.5999755859375,1327.6600341796875,1321.18994140625,1327.1600341796875
2021-03-31,1321.050048828125,1328.0,1319.300048828125,1321.4000244140625
2021-04-01,1327.489990234375,1327.9200439453125,1327.489990234375,1327.489990234375
2021-04-04,1327.9200439453125,1327.9200439453125,1323.1300048828125,1327.8299560546875
2021-04-05,1327.18994140625,1327.18994140625,1319.8199462890625,1327.18994140625
2021-04-06,1326.1099853515625,1329.47998046875,1324.0799560546875,1326.1099853515625
2021-04-07,1326.25,1329.050048828125,1323.1700439453125,1326.93994140625
2021-04-08,1328.68994140625,1333.25,1325.9599609375,1329.1800537109375
2021-04-11,1332.4000244140625,1338.5699462890625,1332.4000244140625,1332.510009765625
2021-04-12,1338.9599609375,1339.8699951171875,1334.5,1339.3399658203125
2021-04-13,1340.3900146484375,1341.5899658203125,1329.699951171875,1339.02001953125
2021-04-14,1335.81005859375,1338.6600341796875,1332.699951171875,1336.4000244140625
2021-04-15,1335.8900146484375,1338.9599609375,1331.31005859375,1335.6199951171875
2021-04-18,1336.81005859375,1341.0699462890625,1336.81005859375,1336.81005859375
2021-04-19,1341.52001953125,1345.239990234375,1338.280029296875,1341.52001953125
2021-04-20,1342.739990234375,1344.97998046875,1341.550048828125,1342.050048828125
2021-04-21,1342.4000244140625,1346.760009765625,1341.02001953125,1342.68994140625
2021-04-22,1344.81005859375,1346.6700439453125,1342.3699951171875,1343.1700439453125
2021-04-25,1316.6312255859375,1347.3399658203125,1316.6312255859375,1347.6400146484375
2021-04-26,1339.3800048828125,1343.7900390625,1337.1700439453125,1339.1400146484375
2021-04-27,1343.9100341796875,1346.010009765625,1339.9599609375,1344.489990234375
2021-04-28,1343.4200439453125,1345.0400390625,1340.260009765625,1345.0400390625
2021-04-29,1341.6800537109375,1346.7900390625,1340.6800537109375,1341.510009765625
2021-05-02,1342.0400390625,1353.489990234375,1342.0400390625,1342.1400146484375
2021-05-03,1349.6500244140625,1354.030029296875,1346.81005859375,1349.5999755859375
2021-05-04,1351.1400146484375,1352.52001953125,1348.010009765625,1351.1400146484375
2021-05-05,1349.52001953125,1353.699951171875,1348.300048828125,1348.2900390625
2021-05-06,1350.97998046875,1354.9200439453125,1348.8399658203125,1350.2099609375
2021-05-09,1351.7099609375,1354.719970703125,1350.760009765625,1352.3599853515625
2021-05-10,1353.2900390625,1363.050048828125,1353.2900390625,1353.2900390625
2021-05-11,1358.449951171875,1365.780029296875,1358.449951171875,1358.449951171875
2021-05-12,1366.3299560546875,1368.47998046875,1362.449951171875,1366.3199462890625
2021-05-13,1361.43994140625,1368.1199951171875,1359.1199951171875,1359.6199951171875
2021-05-16,1366.280029296875,1383.47998046875,1366.280029296875,1366.5
2021-05-17,1381.719970703125,1381.719970703125,1373.1700439453125,1381.739990234375
2021-05-18,1376.719970703125,1381.5699462890625,1375.75,1376.719970703125
2021-05-19,1376.1099853515625,1379.449951171875,1375.300048828125,1375.9200439453125
2021-05-20,1377.77001953125,1378.6099853515625,1368.77001953125,1377.219970703125
2021-05-23,1372.52001953125,1375.0799560546875,1372.010009765625,1372.719970703125
2021-05-24,1371.300048828125,1376.43994140625,1369.030029296875,1370.949951171875
2021-05-25,1373.7900390625,1380.1800537109375,1362.0,1373.699951171875
2021-05-26,1360.6800537109375,1363.6600341796875,1359.5899658203125,1359.9100341796875
2021-05-27,1360.93994140625,1361.81005859375,1352.8199462890625,1361.68994140625
2021-05-30,1356.3699951171875,1356.3699951171875,1348.489990234375,1357.050048828125
2021-05-31,1353.760009765625,1355.47998046875,1349.68994140625,1353.68994140625
2021-06-01,1352.75,1358.8800048828125,1352.1800537109375,1352.0799560546875
2021-06-02,1355.1500244140625,1357.550048828125,1353.0699462890625,1355.1500244140625
2021-06-03,1353.2900390625,1354.8199462890625,1348.030029296875,1352.8599853515625
2021-06-06,1349.8699951171875,1354.3299560546875,1349.3299560546875,1349.989990234375
2021-06-07,1352.77001953125,1359.0999755859375,1351.989990234375,1351.97998046875
2021-06-08,1359.030029296875,1360.27001953125,1354.6400146484375,1359.219970703125
2021-06-09,1358.4599609375,1359.510009765625,1353.77001953125,1359.0400390625
2021-06-10,1352.7900390625,1354.97998046875,1349.25,1352.2900390625
2021-06-13,1350.4200439453125,1355.47998046875,1349.3900146484375,1350.3800048828125
2021-06-14,1353.5799560546875,1355.800048828125,1351.97998046875,1352.6199951171875
2021-06-15,1353.72998046875,1355.2900390625,1352.6199951171875,1352.8900146484375
2021-06-16,1357.3199462890625,1357.3199462890625,1347.5400390625,1356.8599853515625
2021-06-17,1348.6199951171875,1350.1199951171875,1343.7900390625,1349.5999755859375
2021-06-20,1345.1300048828125,1350.969970703125,1344.25,1344.6600341796875
2021-06-21,1346.719970703125,1353.77001953125,1344.550048828125,1346.719970703125
2021-06-22,1350.75,1357.47998046875,1350.2900390625,1351.3299560546875
2021-06-23,1351.949951171875,1356.4300537109375,1348.25,1350.5799560546875
2021-06-24,1349.469970703125,1350.1199951171875,1343.75,1349.2099609375
2021-06-27,1343.969970703125,1349.449951171875,1343.969970703125,1343.969970703125
2021-06-28,1345.8800048828125,1347.9200439453125,1342.6800537109375,1345.8800048828125
2021-06-29,1344.6199951171875,1345.699951171875,1337.300048828125,1345.4100341796875
2021-06-30,1338.4100341796875,1344.4100341796875,1337.6400146484375,1338.969970703125
2021-07-01,1341.8499755859375,1345.1700439453125,1339.6600341796875,1342.3699951171875
2021-07-04,1340.1600341796875,1341.7900390625,1338.1600341796875,1340.25
2021-07-05,1342.3399658203125,1343.31005859375,1339.0,1339.3800048828125
2021-07-06,1341.56005859375,1347.030029296875,1340.97998046875,1342.3299560546875
2021-07-07,1344.3199462890625,1363.4100341796875,1342.8199462890625,1344.4200439453125
2021-07-08,1357.6500244140625,1359.52001953125,1355.47998046875,1357.06005859375
2021-07-11,1358.56005859375,1361.719970703125,1357.56005859375,1358.219970703125
2021-07-12,1359.0999755859375,1359.0999755859375,1352.5799560546875,1353.219970703125
2021-07-13,1352.8699951171875,1357.030029296875,1352.449951171875,1352.989990234375
2021-07-14,1352.8900146484375,1356.4200439453125,1344.5699462890625,1353.449951171875
2021-07-15,1347.1800537109375,1348.9100341796875,1342.8800048828125,1347.1800537109375
2021-07-18,1347.3399658203125,1362.9599609375,1347.3399658203125,1347.25
2021-07-19,1355.1600341796875,1358.02001953125,1350.1300048828125,1356.0
2021-07-20,1351.97998046875,1358.81005859375,1350.8499755859375,1351.5400390625
2021-07-21,1354.25,1357.5799560546875,1350.989990234375,1354.4000244140625
2021-07-22,1352.72998046875,1356.5899658203125,1350.010009765625,1353.239990234375
2021-07-25,1354.8800048828125,1361.4200439453125,1354.8800048828125,1353.8499755859375
2021-07-26,1359.260009765625,1367.47998046875,1354.25,1359.260009765625
2021-07-27,1363.6300048828125,1365.949951171875,1359.77001953125,1363.030029296875
2021-07-28,1361.1099853515625,1362.550048828125,1354.9000244140625,1361.1099853515625
2021-07-29,1358.510009765625,1367.9100341796875,1357.8299560546875,1357.8199462890625
2021-08-01,1365.9000244140625,1368.030029296875,1364.280029296875,1366.239990234375
2021-08-02,1364.8199462890625,1367.72998046875,1361.22998046875,1365.1600341796875
2021-08-03,1362.449951171875,1362.449951171875,1352.6199951171875,1362.449951171875
2021-08-04,1352.969970703125,1354.8399658203125,1349.25,1352.969970703125
2021-08-05,1350.5,1351.1600341796875,1345.8299560546875,1351.050048828125
2021-08-08,1346.25,1347.6600341796875,1343.1700439453125,1346.3199462890625
2021-08-09,1344.68994140625,1349.8199462890625,1344.010009765625,1344.68994140625
2021-08-10,1351.1099853515625,1357.56005859375,1349.5899658203125,1350.75
2021-08-11,1353.9599609375,1364.68994140625,1353.9599609375,1353.9599609375
2021-08-12,1363.1400146484375,1372.489990234375,1363.1400146484375,1362.9300537109375
2021-08-15,1369.280029296875,1374.9599609375,1369.280029296875,1369.4100341796875
2021-08-16,1371.5699462890625,1386.1500244140625,1371.02001953125,1370.989990234375
2021-08-17,1377.8800048828125,1379.75,1366.77001953125,1377.56005859375
2021-08-18,1368.56005859375,1375.27001953125,1367.719970703125,1368.6300048828125
2021-08-19,1372.02001953125,1381.550048828125,1367.52001953125,1372.2099609375
2021-08-22,1373.1700439453125,1375.219970703125,1370.969970703125,1373.1700439453125
2021-08-23,1371.260009765625,1373.43994140625,1366.510009765625,1372.1700439453125
2021-08-24,1367.2900390625,1370.489990234375,1366.010009765625,1367.199951171875
2021-08-25,1370.6500244140625,1376.5699462890625,1368.0899658203125,1368.9300537109375
2021-08-26,1374.2099609375,1377.8599853515625,1368.9100341796875,1375.27001953125
2021-08-29,1369.3499755859375,1375.68994140625,1369.3499755859375,1369.3800048828125
2021-08-30,1374.6700439453125,1374.9599609375,1364.800048828125,1374.6700439453125
2021-08-31,1367.699951171875,1369.300048828125,1362.0899658203125,1366.4599609375
2021-09-01,1368.030029296875,1374.280029296875,1367.77001953125,1368.0899658203125
2021-09-02,1373.4599609375,1374.0799560546875,1369.050048828125,1373.7900390625
2021-09-05,1371.9100341796875,1372.6300048828125,1369.9599609375,1371.9200439453125
2021-09-06,1371.47998046875,1380.1500244140625,1371.47998046875,1371.7099609375
2021-09-07,1375.3900146484375,1380.4599609375,1374.7900390625,1374.780029296875
2021-09-08,1378.9000244140625,1382.8399658203125,1377.9100341796875,1378.530029296875
2021-09-09,1382.3499755859375,1385.9599609375,1377.6300048828125,1381.81005859375
2021-09-12,1381.300048828125,1385.7900390625,1381.300048828125,1381.43994140625
2021-09-13,1383.5699462890625,1385.02001953125,1379.219970703125,1382.7099609375
2021-09-14,1381.8699951171875,1384.469970703125,1377.1400146484375,1381.8699951171875
2021-09-15,1378.010009765625,1382.3599853515625,1376.43994140625,1377.43994140625
2021-09-16,1381.1099853515625,1387.3499755859375,1381.050048828125,1381.77001953125
2021-09-19,1384.760009765625,1393.1600341796875,1384.760009765625,1384.699951171875
2021-09-20,1391.68994140625,1392.1099853515625,1386.1099853515625,1391.010009765625
2021-09-21,1387.239990234375,1388.25,1383.93994140625,1387.239990234375
2021-09-22,1380.6700439453125,1384.969970703125,1371.6300048828125,1380.719970703125
2021-09-23,1377.0699462890625,1382.699951171875,1375.3699951171875,1377.8599853515625
2021-09-26,1381.219970703125,1381.72998046875,1375.6600341796875,1381.300048828125
2021-09-27,1377.4000244140625,1387.6700439453125,1377.4000244140625,1375.7099609375
2021-09-28,1387.43994140625,1387.43994140625,1376.02001953125,1386.6500244140625
2021-09-29,1377.0799560546875,1377.0799560546875,1367.4000244140625,1376.3399658203125
2021-09-30,1370.47998046875,1375.1300048828125,1367.6300048828125,1370.47998046875
2021-10-03,1367.5400390625,1375.7099609375,1367.5400390625,1366.4300537109375
2021-10-04,1374.56005859375,1378.050048828125,1372.8599853515625,1374.52001953125
2021-10-05,1374.8900146484375,1383.47998046875,1374.8299560546875,1374.449951171875
2021-10-06,1375.3399658203125,1376.31005859375,1372.219970703125,1374.489990234375
2021-10-07,1374.6700439453125,1383.199951171875,1374.6700439453125,1375.050048828125
2021-10-10,1383.1199951171875,1383.5400390625,1379.9300537109375,1383.0699462890625
2021-10-11,1381.449951171875,1386.7099609375,1379.1099853515625,1379.8399658203125
2021-10-12,1379.9599609375,1381.280029296875,1371.75,1379.9599609375
2021-10-13,1376.050048828125,1378.77001953125,1371.0,1375.030029296875
2021-10-14,1370.25,1372.4300537109375,1368.9000244140625,1369.72998046875
2021-10-17,1370.4300537109375,1377.760009765625,1370.4300537109375,1370.47998046875
2021-10-18,1375.1700439453125,1376.0799560546875,1365.5799560546875,1375.3399658203125
2021-10-19,1366.8900146484375,1371.0999755859375,1362.699951171875,1366.3399658203125
2021-10-20,1367.949951171875,1371.25,1365.8599853515625,1367.780029296875
2021-10-21,1368.06005859375,1370.0799560546875,1364.8800048828125,1368.4300537109375
2021-10-24,1370.050048828125,1370.050048828125,1353.969970703125,1370.56005859375
2021-10-25,1354.9000244140625,1356.06005859375,1349.1600341796875,1354.530029296875
2021-10-26,1354.530029296875,1360.0999755859375,1351.4100341796875,1354.530029296875
2021-10-27,1358.0899658203125,1363.6600341796875,1353.489990234375,1359.3299560546875
2021-10-28,1366.239990234375,1366.239990234375,1355.1199951171875,1366.239990234375
2021-11-01,1356.699951171875,1364.4200439453125,1356.699951171875,1356.550048828125
2021-11-02,1363.06005859375,1364.77001953125,1360.5799560546875,1365.43994140625
2021-11-03,1364.06005859375,1371.4599609375,1363.47998046875,1364.06005859375
2021-11-04,1370.1199951171875,1370.1199951171875,1365.1199951171875,1369.4599609375
2021-11-05,1369.219970703125,1369.219970703125,1363.1099853515625,1368.68994140625
2021-11-08,1365.199951171875,1369.1500244140625,1363.93994140625,1366.02001953125
2021-11-09,1389.6300048828125,1390.8299560546875,1358.5899658203125,1391.9599609375
2021-11-10,1365.949951171875,1369.52001953125,1357.8699951171875,1365.949951171875
2021-11-11,1359.02001953125,1360.489990234375,1349.6600341796875,1359.8199462890625
2021-11-12,1351.93994140625,1364.77001953125,1344.1300048828125,1366.02001953125
2021-11-15,1349.77001953125,1350.8599853515625,1346.4000244140625,1348.760009765625
2021-11-16,1343.9200439453125,1344.5799560546875,1336.5999755859375,1343.5699462890625
2021-11-17,1337.7099609375,1339.219970703125,1333.6600341796875,1339.1800537109375
2021-11-18,1336.7900390625,1345.1400146484375,1308.1888427734375,1336.7900390625
2021-11-19,1343.280029296875,1347.3399658203125,1334.1800537109375,1343.6800537109375
2021-11-22,1338.81005859375,1339.0999755859375,1333.5799560546875,1338.699951171875
2021-11-23,1335.6800537109375,1340.5899658203125,1333.81005859375,1336.43994140625
2021-11-24,1335.8800048828125,1336.7099609375,1327.8199462890625,1337.22998046875
2021-11-25,1330.1300048828125,1336.1500244140625,1330.1300048828125,1330.1300048828125
2021-11-26,1332.8900146484375,1350.780029296875,1332.6500244140625,1332.5400390625
2021-11-29,1351.8399658203125,1351.8399658203125,1340.31005859375,1352.4599609375
2021-11-30,1341.969970703125,1351.27001953125,1332.47998046875,1343.3199462890625
2021-12-01,1340.9300537109375,1341.050048828125,1329.0400390625,1339.6300048828125
2021-12-02,1331.030029296875,1333.93994140625,1326.6400146484375,1330.72998046875
2021-12-03,1330.800048828125,1337.449951171875,1327.3800048828125,1328.530029296875
2021-12-06,1334.800048828125,1334.800048828125,1329.1400146484375,1334.6800537109375
2021-12-07,1330.969970703125,1333.6099853515625,1321.7099609375,1330.969970703125
2021-12-08,1325.0899658203125,1330.8299560546875,1323.800048828125,1325.0899658203125
2021-12-09,1329.47998046875,1332.3399658203125,1326.72998046875,1332.010009765625
2021-12-10,1329.010009765625,1334.3599853515625,1326.72998046875,1329.469970703125
2021-12-13,1300.77197265625,1341.9420166015625,1300.77197265625,1300.77197265625
2021-12-14,1335.06005859375,1338.1099853515625,1330.4599609375,1335.6500244140625
2021-12-15,1333.4100341796875,1338.1400146484375,1332.6400146484375,1332.81005859375
2021-12-16,1336.989990234375,1342.1500244140625,1332.9300537109375,1337.699951171875
2021-12-17,1342.68994140625,1344.1300048828125,1336.5699462890625,1342.68994140625
2021-12-20,1333.72998046875,1344.1400146484375,1333.72998046875,1333.06005859375
2021-12-21,1340.0699462890625,1346.8299560546875,1339.3900146484375,1340.2900390625
2021-12-22,1341.489990234375,1348.449951171875,1341.3599853515625,1341.8699951171875
2021-12-23,1346.0799560546875,1347.0799560546875,1340.6099853515625,1346.0799560546875
2021-12-24,1340.97998046875,1345.760009765625,1340.300048828125,1341.52001953125
2021-12-27,1342.0400390625,1344.219970703125,1340.219970703125,1342.0999755859375
2021-12-28,1343.489990234375,1345.4599609375,1340.02001953125,1342.530029296875
2021-12-29,1342.3599853515625,1346.47998046875,1336.75,1342.760009765625
2021-12-30,1344.0999755859375,1347.0999755859375,1341.5999755859375,1344.6099853515625
2021-12-31,1345.77001953125,1351.050048828125,1342.5799560546875,1346.1300048828125
2022-01-03,1350.25,1354.7099609375,1345.5999755859375,1351.300048828125
2022-01-04,1347.9300537109375,1354.4000244140625,1346.510009765625,1347.3900146484375
2022-01-05,1349.97998046875,1355.25,1349.1300048828125,1349.97998046875
2022-01-06,1356.6800537109375,1362.75,1353.489990234375,1355.3599853515625
2022-01-07,1360.300048828125,1364.3900146484375,1355.010009765625,1359.8199462890625
2022-01-10,1359.1800537109375,1359.1800537109375,1351.760009765625,1358.9000244140625
2022-01-11,1355.81005859375,1357.0,1349.3800048828125,1355.81005859375
2022-01-12,1354.5,1356.1199951171875,1350.0699462890625,1354.1600341796875
2022-01-13,1356.1400146484375,1359.239990234375,1354.989990234375,1355.3699951171875
2022-01-14,1357.9100341796875,1362.050048828125,1356.25,1358.0
2022-01-17,1357.199951171875,1362.469970703125,1357.1700439453125,1357.3800048828125
